"","new_time","2093011","2012689","2043880","2024014","2043854","2024020","2091440"
"234",2018-08-07 07:25:00,NA,NA,0.324176572400001,1.0651765724,0.6981765724,NA,NA
"235",2018-08-07 07:30:00,NA,NA,0.324451896800001,1.0654518968,0.6984518968,NA,NA
"236",2018-08-07 07:35:00,NA,NA,0.323860459200001,1.0648604592,0.694860459199999,NA,NA
"237",2018-08-07 07:40:00,NA,NA,0.326564740400002,1.0615647404,0.697564740400001,NA,NA
"238",2018-08-07 07:45:00,NA,NA,0.323523951600002,1.0645239516,0.700523951600001,NA,NA
"239",2018-08-07 07:50:00,NA,NA,0.3249835,1.0639835,0.697983500000001,NA,NA
"240",2018-08-07 07:55:00,NA,NA,0.325667386800001,1.0636673868,0.6996673868,NA,NA
"241",2018-08-07 08:00:00,NA,NA,0.3275654148,1.0665654148,0.700565414800002,NA,NA
"242",2018-08-07 08:05:00,NA,NA,0.325392062400002,1.0663920624,0.700392062400002,NA,NA
"243",2018-08-07 08:10:00,NA,NA,0.325463442800002,1.0694634428,0.700463442800002,NA,NA
"244",2018-08-07 08:15:00,NA,NA,0.324810822000002,1.068810822,0.699810822000002,NA,NA
"245",2018-08-07 08:20:00,NA,NA,0.327545694800001,1.0685456948,0.6985456948,NA,NA
"246",2018-08-07 08:25:00,NA,NA,0.326035834800001,1.0680358348,0.699035834800002,NA,NA
"247",2018-08-07 08:30:00,NA,NA,0.327423328400002,1.0654233284,0.699423328400002,NA,NA
"248",2018-08-07 08:35:00,NA,NA,0.326689130000002,1.06468913,0.700689130000001,NA,NA
"249",2018-08-07 08:40:00,NA,NA,0.331862482400002,1.0678624824,0.701862482400003,NA,NA
"250",2018-08-07 08:45:00,NA,NA,0.3291174124,1.0681174124,0.702117412400002,NA,NA
"251",2018-08-07 08:50:00,NA,NA,0.329128284000001,1.067128284,0.701128284000001,NA,NA
"252",2018-08-07 08:55:00,NA,NA,0.329464791600001,1.0674647916,0.701464791600001,NA,NA
