Time,05GEX01,05GEX02,05GEX03,05GEX04,05GEX05,05GEX06,05GEX07,05GEX08,05GEX09
8/6/2017 22:20,435.719,435.065,433.943,433.596,432.754,431.853,431.161,430.253,429.331
8/6/2017 22:25,435.719,435.063,433.942,433.594,432.753,431.848,431.158,430.252,429.329
8/6/2017 22:30,435.718,435.061,433.942,433.592,432.754,431.853,431.16,430.253,429.331
8/6/2017 22:35,435.717,435.061,433.941,433.593,432.753,431.852,431.16,430.249,429.33
8/6/2017 22:40,435.716,435.059,433.942,433.594,432.754,431.852,431.159,430.253,429.327
8/6/2017 22:45,435.721,435.063,433.941,433.595,432.754,431.848,431.158,430.251,429.329
8/6/2017 22:50,435.718,435.061,433.942,433.596,432.754,431.851,431.159,430.253,429.331
8/6/2017 22:55,435.719,435.061,433.942,433.594,432.753,431.848,431.157,430.252,429.33
8/6/2017 23:00,435.716,435.059,433.941,433.593,432.752,431.85,431.158,430.252,429.33
8/6/2017 23:05,435.719,435.061,433.94,433.59,432.751,431.848,431.158,430.249,429.329
8/6/2017 23:10,435.717,435.06,433.939,433.593,432.75,431.847,431.156,430.251,429.327
8/6/2017 23:15,435.715,435.061,433.94,433.592,432.749,431.849,431.156,430.249,429.33
8/6/2017 23:20,435.712,435.059,433.938,433.593,432.749,431.847,431.157,430.25,429.329
8/6/2017 23:25,435.714,435.058,433.938,433.59,432.748,431.849,431.157,430.25,429.329
8/6/2017 23:30,435.713,435.056,433.938,433.592,432.749,431.847,431.156,430.248,429.328
8/6/2017 23:35,435.712,435.057,433.936,433.589,432.747,431.85,431.157,430.248,429.33
8/6/2017 23:40,435.713,435.056,433.937,433.592,432.746,431.848,431.156,430.249,429.326
8/6/2017 23:45,435.712,435.057,433.935,433.588,432.747,431.848,431.158,430.251,429.329
8/6/2017 23:50,435.712,435.057,433.937,433.592,432.747,431.846,431.153,430.249,429.325
8/6/2017 23:55,435.712,435.057,433.937,433.591,432.746,431.841,431.153,430.25,429.323
8/7/2017 0:00,435.713,435.056,433.936,433.586,432.745,431.847,431.157,430.247,429.326
8/7/2017 0:05,435.712,435.053,433.937,433.589,432.746,431.844,431.154,430.245,429.324
8/7/2017 0:10,435.709,435.055,433.934,433.589,432.747,431.845,431.15,430.247,429.322
8/7/2017 0:15,435.713,435.059,433.937,433.592,432.746,431.843,431.151,430.245,429.322
8/7/2017 0:20,435.71,435.056,433.936,433.587,432.745,431.842,431.15,430.243,429.324
8/7/2017 0:25,435.71,435.054,433.934,433.588,432.746,431.842,431.151,430.241,429.323
8/7/2017 0:30,435.711,435.056,433.936,433.587,432.743,431.841,431.15,430.243,429.322
8/7/2017 0:35,435.71,435.055,433.936,433.587,432.746,431.84,431.149,430.244,429.323
8/7/2017 0:40,435.71,435.055,433.936,433.589,432.744,431.842,431.15,430.241,429.323
8/7/2017 0:45,435.707,435.053,433.933,433.587,432.742,431.839,431.148,430.242,429.322
8/7/2017 0:50,435.71,435.056,433.935,433.587,432.745,431.843,431.149,430.244,429.322
8/7/2017 0:55,435.709,435.053,433.932,433.585,432.742,431.843,431.148,430.239,429.323
8/7/2017 1:00,435.706,435.053,433.932,433.583,432.742,431.843,431.151,430.243,429.324
8/7/2017 1:05,435.708,435.055,433.933,433.584,432.74,431.843,431.149,430.241,429.322
8/7/2017 1:10,435.706,435.054,433.932,433.584,432.742,431.839,431.147,430.243,429.319
8/7/2017 1:15,435.704,435.051,433.929,433.583,432.745,431.838,431.145,430.244,429.319
8/7/2017 1:20,435.706,435.052,433.929,433.582,432.742,431.839,431.146,430.243,429.319
8/7/2017 1:25,435.707,435.054,433.929,433.583,432.742,431.841,431.149,430.24,429.321
8/7/2017 1:30,435.706,435.051,433.93,433.583,432.741,431.837,431.147,430.242,429.319
8/7/2017 1:35,435.704,435.053,433.929,433.579,432.739,431.838,431.147,430.242,429.319
8/7/2017 1:40,435.704,435.05,433.93,433.582,432.739,431.837,431.148,430.239,429.319
8/7/2017 1:45,435.704,435.05,433.929,433.584,432.742,431.838,431.148,430.24,429.316
8/7/2017 1:50,435.703,435.047,433.927,433.579,432.738,431.838,431.149,430.238,429.321
8/7/2017 1:55,435.708,435.05,433.929,433.583,432.741,431.836,431.144,430.24,429.319
8/7/2017 2:00,435.703,435.048,433.931,433.585,432.743,431.835,431.146,430.242,429.319
8/7/2017 2:05,435.704,435.052,433.931,433.582,432.742,431.838,431.145,430.24,429.32
8/7/2017 2:10,435.703,435.048,433.93,433.581,432.738,431.836,431.144,430.236,429.317
8/7/2017 2:15,435.702,435.047,433.928,433.581,432.738,431.835,431.145,430.24,429.318
8/7/2017 2:20,435.703,435.047,433.928,433.582,432.74,431.834,431.143,430.239,429.317
8/7/2017 2:25,435.702,435.047,433.927,433.581,432.734,431.832,431.142,430.238,429.317
8/7/2017 2:30,435.699,435.045,433.927,433.58,432.738,431.832,431.143,430.236,429.318
8/7/2017 2:35,435.702,435.047,433.929,433.581,432.738,431.834,431.142,430.234,429.316
8/7/2017 2:40,435.7,435.048,433.927,433.58,432.738,431.838,431.142,430.234,429.316
8/7/2017 2:45,435.699,435.045,433.926,433.579,432.734,431.834,431.142,430.237,429.317
8/7/2017 2:50,435.699,435.047,433.927,433.581,432.736,431.832,431.142,430.238,429.314
8/7/2017 2:55,435.7,435.047,433.923,433.578,432.733,431.832,431.141,430.234,429.316
8/7/2017 3:00,435.701,435.049,433.923,433.58,432.736,431.831,431.142,430.236,429.313
8/7/2017 3:05,435.694,435.045,433.924,433.579,432.734,431.831,431.139,430.238,429.313
8/7/2017 3:10,435.699,435.047,433.923,433.579,432.733,431.831,431.141,430.235,429.314
8/7/2017 3:15,435.697,435.044,433.925,433.579,432.734,431.832,431.14,430.233,429.313
8/7/2017 3:20,435.696,435.044,433.924,433.577,432.734,431.828,431.138,430.233,429.314
8/7/2017 3:25,435.695,435.044,433.921,433.576,432.732,431.83,431.14,430.232,429.313
8/7/2017 3:30,435.695,435.045,433.921,433.576,432.732,431.828,431.14,430.232,429.312
8/7/2017 3:35,435.695,435.045,433.921,433.574,432.732,431.833,431.14,430.232,429.314
8/7/2017 3:40,435.696,435.045,433.921,433.576,432.732,431.827,431.139,430.233,429.314
8/7/2017 3:45,435.697,435.046,433.925,433.577,432.734,431.827,431.139,430.233,429.311
8/7/2017 3:50,435.697,435.043,433.922,433.578,432.733,431.83,431.139,430.231,429.312
8/7/2017 3:55,435.697,435.042,433.922,433.574,432.73,431.828,431.136,430.23,429.313
8/7/2017 4:00,435.694,435.043,433.919,433.575,432.733,431.831,431.138,430.229,429.312
8/7/2017 4:05,435.697,435.045,433.918,433.573,432.728,431.826,431.135,430.23,429.31
8/7/2017 4:10,435.694,435.043,433.919,433.573,432.729,431.826,431.133,430.23,429.31
8/7/2017 4:15,435.693,435.043,433.923,433.577,432.731,431.826,431.134,430.226,429.308
8/7/2017 4:20,435.695,435.043,433.922,433.575,432.73,431.828,431.135,430.228,429.31
8/7/2017 4:25,435.694,435.04,433.919,433.572,432.727,431.825,431.134,430.228,429.309
8/7/2017 4:30,435.698,435.044,433.919,433.575,432.73,431.825,431.133,430.227,429.306
8/7/2017 4:35,435.694,435.043,433.919,433.575,432.728,431.823,431.132,430.226,429.308
8/7/2017 4:40,435.694,435.043,433.92,433.573,432.728,431.824,431.132,430.226,429.307
8/7/2017 4:45,435.695,435.04,433.919,433.571,432.727,431.825,431.133,430.228,429.308
8/7/2017 4:50,435.691,435.04,433.917,433.573,432.726,431.824,431.132,430.226,429.309
8/7/2017 4:55,435.692,435.04,433.919,433.572,432.726,431.823,431.13,430.23,429.304
8/7/2017 5:00,435.691,435.043,433.919,433.573,432.726,431.825,431.132,430.226,429.303
8/7/2017 5:05,435.69,435.039,433.916,433.572,432.726,431.824,431.132,430.225,429.307
8/7/2017 5:10,435.693,435.04,433.915,433.572,432.726,431.822,431.132,430.225,429.307
8/7/2017 5:15,435.689,435.039,433.917,433.571,432.726,431.822,431.131,430.224,429.307
8/7/2017 5:20,435.69,435.038,433.916,433.572,432.726,431.822,431.132,430.226,429.308
8/7/2017 5:25,435.688,435.039,433.917,433.571,432.726,431.823,431.132,430.222,429.308
8/7/2017 5:30,435.691,435.039,433.916,433.568,432.723,431.818,431.131,430.225,429.306
8/7/2017 5:35,435.688,435.037,433.917,433.571,432.725,431.821,431.131,430.225,429.306
8/7/2017 5:40,435.69,435.039,433.916,433.568,432.725,431.816,431.129,430.229,429.307
8/7/2017 5:45,435.69,435.038,433.913,433.569,432.725,431.815,431.127,430.223,429.304
8/7/2017 5:50,435.691,435.04,433.912,433.568,432.723,431.814,431.127,430.224,429.299
8/7/2017 5:55,435.688,435.037,433.915,433.566,432.721,431.821,431.127,430.224,429.305
8/7/2017 6:00,435.687,435.037,433.915,433.568,432.721,431.814,431.126,430.22,429.3
8/7/2017 6:05,435.688,435.034,433.912,433.567,432.722,431.817,431.127,430.223,429.301
8/7/2017 6:10,435.691,435.037,433.912,433.564,432.723,431.821,431.125,430.222,429.301
8/7/2017 6:15,435.687,435.034,433.912,433.567,432.723,431.816,431.126,430.221,429.301
8/7/2017 6:20,435.685,435.038,433.912,433.564,432.723,431.817,431.123,430.222,429.299
8/7/2017 6:25,435.686,435.035,433.915,433.565,432.724,431.814,431.124,430.219,429.299
8/7/2017 6:30,435.686,435.034,433.915,433.565,432.723,431.815,431.124,430.214,429.3
8/7/2017 6:35,435.685,435.033,433.91,433.566,432.725,431.816,431.124,430.217,429.301
8/7/2017 6:40,435.686,435.036,433.914,433.566,432.72,431.817,431.125,430.217,429.3
8/7/2017 6:45,435.685,435.035,433.912,433.565,432.719,431.817,431.123,430.221,429.3
8/7/2017 6:50,435.682,435.034,433.913,433.566,432.717,431.817,431.124,430.22,429.297
8/7/2017 6:55,435.683,435.035,433.911,433.564,432.719,431.813,431.125,430.217,429.292
8/7/2017 7:00,435.685,435.035,433.912,433.563,432.722,431.818,431.123,430.213,429.296
8/7/2017 7:05,435.685,435.033,433.912,433.566,432.721,431.813,431.122,430.214,429.294
8/7/2017 7:10,435.684,435.036,433.913,433.567,432.722,431.815,431.122,430.217,429.296
8/7/2017 7:15,435.683,435.033,433.912,433.564,432.719,431.81,431.123,430.212,429.298
8/7/2017 7:20,435.683,435.031,433.911,433.565,432.721,431.811,431.122,430.214,429.295
8/7/2017 7:25,435.681,435.032,433.912,433.566,432.72,431.809,431.122,430.216,429.296
8/7/2017 7:30,435.682,435.033,433.909,433.562,432.718,431.812,431.122,430.212,429.297
8/7/2017 7:35,435.68,435.03,433.91,433.562,432.717,431.813,431.123,430.213,429.297
8/7/2017 7:40,435.682,435.03,433.909,433.562,432.717,431.808,431.118,430.216,429.294
8/7/2017 7:45,435.68,435.031,433.909,433.561,432.718,431.811,431.118,430.213,429.294
8/7/2017 7:50,435.681,435.028,433.907,433.561,432.717,431.808,431.117,430.212,429.293
8/7/2017 7:55,435.681,435.028,433.907,433.563,432.717,431.809,431.118,430.212,429.293
8/7/2017 8:00,435.681,435.032,433.906,433.56,432.715,431.809,431.116,430.21,429.294
8/7/2017 8:05,435.679,435.029,433.906,433.559,432.716,431.806,431.116,430.214,429.293
8/7/2017 8:10,435.677,435.03,433.908,433.561,432.714,431.81,431.117,430.211,429.292
8/7/2017 8:15,435.681,435.03,433.911,433.561,432.714,431.809,431.114,430.211,429.291
8/7/2017 8:20,435.68,435.027,433.908,433.564,432.714,431.806,431.115,430.211,429.293
8/7/2017 8:25,435.678,435.027,433.911,433.564,432.716,431.806,431.113,430.211,429.291
8/7/2017 8:30,435.68,435.028,433.907,433.561,432.714,431.807,431.114,430.211,429.296
8/7/2017 8:35,435.676,435.025,433.908,433.564,432.714,431.804,431.113,430.209,429.292
8/7/2017 8:40,435.679,435.025,433.908,433.561,432.714,431.805,431.113,430.21,429.292
8/7/2017 8:45,435.676,435.026,433.908,433.562,432.714,431.809,431.112,430.21,429.293
8/7/2017 8:50,435.678,435.027,433.909,433.562,432.712,431.806,431.114,430.207,429.292
8/7/2017 8:55,435.68,435.029,433.908,433.56,432.714,431.807,431.113,430.205,429.29
8/7/2017 9:00,435.676,435.024,433.904,433.558,432.716,431.804,431.116,430.208,429.291
8/7/2017 9:05,435.677,435.026,433.902,433.557,432.712,431.808,431.117,430.211,429.292
8/7/2017 9:10,435.676,435.024,433.903,433.557,432.714,431.806,431.113,430.207,429.29
8/7/2017 9:15,435.676,435.024,433.905,433.559,432.713,431.806,431.113,430.21,429.29
8/7/2017 9:20,435.675,435.026,433.903,433.557,432.711,431.807,431.114,430.207,429.29
8/7/2017 9:25,435.674,435.022,433.906,433.559,432.714,431.805,431.114,430.207,429.289
8/7/2017 9:30,435.675,435.026,433.901,433.556,432.71,431.806,431.115,430.206,429.289
8/7/2017 9:35,435.677,435.027,433.902,433.559,432.712,431.802,431.113,430.207,429.287
8/7/2017 9:40,435.676,435.026,433.902,433.555,432.709,431.804,431.11,430.204,429.286
8/7/2017 9:45,435.676,435.023,433.902,433.555,432.71,431.799,431.111,430.203,429.284
8/7/2017 9:50,435.673,435.022,433.901,433.556,432.71,431.803,431.113,430.205,429.286
8/7/2017 9:55,435.67,435.021,433.9,433.555,432.708,431.805,431.112,430.202,429.287
8/7/2017 10:00,435.671,435.021,433.902,433.557,432.71,431.801,431.111,430.203,429.286
8/7/2017 10:05,435.673,435.022,433.899,433.555,432.707,431.802,431.111,430.206,429.286
8/7/2017 10:10,435.669,435.02,433.9,433.553,432.706,431.8,431.112,430.203,429.286
8/7/2017 10:15,435.671,435.023,433.902,433.557,432.706,431.799,431.108,430.204,429.285
8/7/2017 10:20,435.671,435.021,433.899,433.553,432.704,431.8,431.109,430.205,429.287
8/7/2017 10:25,435.673,435.021,433.901,433.553,432.706,431.798,431.108,430.204,429.285
8/7/2017 10:30,435.67,435.02,433.898,433.555,432.708,431.799,431.107,430.2,429.284
8/7/2017 10:35,435.671,435.02,433.897,433.554,432.706,431.801,431.105,430.199,429.285
8/7/2017 10:40,435.67,435.021,433.898,433.556,432.707,431.798,431.106,430.2,429.284
8/7/2017 10:45,435.672,435.021,433.898,433.555,432.706,431.8,431.106,430.2,429.286
8/7/2017 10:50,435.67,435.02,433.901,433.558,432.707,431.8,431.104,430.202,429.284
8/7/2017 10:55,435.669,435.02,433.898,433.557,432.707,431.799,431.107,430.201,429.282
8/7/2017 11:00,435.67,435.019,433.901,433.556,432.708,431.8,431.107,430.2,429.284
8/7/2017 11:05,435.672,435.019,433.901,433.558,432.707,431.801,431.108,430.201,429.286
8/7/2017 11:10,435.672,435.019,433.898,433.554,432.706,431.8,431.105,430.199,429.284
8/7/2017 11:15,435.668,435.018,433.899,433.555,432.707,431.798,431.105,430.205,429.284
8/7/2017 11:20,435.669,435.019,433.9,433.555,432.707,431.799,431.104,430.2,429.282
8/7/2017 11:25,435.667,435.021,433.899,433.555,432.708,431.797,431.105,430.201,429.281
8/7/2017 11:30,435.667,435.018,433.901,433.554,432.705,431.799,431.104,430.199,429.283
8/7/2017 11:35,435.665,435.016,433.897,433.55,432.704,431.799,431.107,430.201,429.284
8/7/2017 11:40,435.667,435.019,433.9,433.553,432.707,431.796,431.101,430.203,429.28
8/7/2017 11:45,435.666,435.017,433.899,433.555,432.708,431.797,431.103,430.202,429.282
8/7/2017 11:50,435.667,435.019,433.898,433.551,432.708,431.798,431.107,430.197,429.286
8/7/2017 11:55,435.665,435.014,433.899,433.554,432.706,431.797,431.105,430.202,429.283
8/7/2017 12:00,435.664,435.016,433.894,433.55,432.705,431.801,431.106,430.201,429.284
8/7/2017 12:05,435.663,435.013,433.899,433.553,432.704,431.799,431.104,430.203,429.283
8/7/2017 12:10,435.665,435.015,433.9,433.554,432.705,431.794,431.102,430.202,429.279
8/7/2017 12:15,435.661,435.014,433.897,433.552,432.705,431.795,431.102,430.2,429.28
8/7/2017 12:20,435.66,435.014,433.898,433.551,432.704,431.793,431.101,430.196,429.279
8/7/2017 12:25,435.665,435.015,433.899,433.554,432.706,431.791,431.101,430.197,429.275
8/7/2017 12:30,435.665,435.014,433.899,433.552,432.706,431.793,431.102,430.198,429.279
8/7/2017 12:35,435.663,435.015,433.896,433.551,432.703,431.793,431.1,430.194,429.279
8/7/2017 12:40,435.663,435.018,433.896,433.55,432.706,431.791,431.1,430.2,429.277
8/7/2017 12:45,435.662,435.015,433.896,433.551,432.703,431.789,431.099,430.193,429.274
8/7/2017 12:50,435.663,435.016,433.895,433.555,432.705,431.791,431.098,430.194,429.273
8/7/2017 12:55,435.66,435.014,433.894,433.55,432.702,431.792,431.098,430.193,429.275
8/7/2017 13:00,435.662,435.013,433.895,433.55,432.702,431.792,431.098,430.195,429.276
8/7/2017 13:05,435.662,435.015,433.894,433.547,432.701,431.792,431.099,430.195,429.277
8/7/2017 13:10,435.661,435.012,433.896,433.551,432.705,431.79,431.099,430.195,429.278
8/7/2017 13:15,435.662,435.011,433.896,433.551,432.703,431.789,431.102,430.194,429.275
8/7/2017 13:20,435.662,435.014,433.897,433.553,432.707,431.791,431.099,430.195,429.277
8/7/2017 13:25,435.661,435.014,433.896,433.548,432.703,431.79,431.099,430.195,429.275
8/7/2017 13:30,435.66,435.014,433.897,433.55,432.703,431.791,431.096,430.191,429.275
8/7/2017 13:35,435.661,435.014,433.897,433.552,432.703,431.787,431.093,430.191,429.272
8/7/2017 13:40,435.657,435.007,433.892,433.549,432.7,431.788,431.094,430.193,429.271
8/7/2017 13:45,435.659,435.01,433.896,433.547,432.702,431.785,431.093,430.19,429.27
8/7/2017 13:50,435.657,435.01,433.892,433.549,432.703,431.786,431.093,430.192,429.27
8/7/2017 13:55,435.659,435.012,433.894,433.548,432.702,431.784,431.093,430.191,429.269
8/7/2017 14:00,435.658,435.01,433.895,433.548,432.699,431.785,431.091,430.191,429.271
8/7/2017 14:05,435.657,435.01,433.894,433.551,432.701,431.787,431.09,430.189,429.269
8/7/2017 14:10,435.655,435.008,433.893,433.548,432.702,431.789,431.095,430.191,429.273
8/7/2017 14:15,435.656,435.009,433.895,433.548,432.704,431.791,431.098,430.189,429.275
8/7/2017 14:20,435.658,435.009,433.89,433.547,432.698,431.787,431.099,430.192,429.269
8/7/2017 14:25,435.656,435.01,433.891,433.547,432.698,431.789,431.096,430.196,429.272
8/7/2017 14:30,435.657,435.011,433.892,433.549,432.698,431.79,431.099,430.194,429.272
8/7/2017 14:35,435.655,435.007,433.892,433.547,432.697,431.795,431.098,430.193,429.277
8/7/2017 14:40,435.659,435.011,433.892,433.548,432.697,431.79,431.096,430.196,429.276
8/7/2017 14:45,435.658,435.011,433.895,433.547,432.7,431.792,431.1,430.196,429.276
8/7/2017 14:50,435.657,435.008,433.891,433.548,432.696,431.792,431.099,430.198,429.274
8/7/2017 14:55,435.657,435.009,433.89,433.547,432.699,431.796,431.1,430.199,429.276
8/7/2017 15:00,435.659,435.009,433.89,433.548,432.697,431.793,431.102,430.198,429.275
8/7/2017 15:05,435.654,435.008,433.892,433.545,432.698,431.791,431.101,430.198,429.27
8/7/2017 15:10,435.657,435.012,433.892,433.546,432.698,431.789,431.097,430.195,429.272
8/7/2017 15:15,435.654,435.008,433.889,433.546,432.696,431.789,431.098,430.194,429.268
8/7/2017 15:20,435.653,435.007,433.889,433.545,432.697,431.794,431.098,430.197,429.271
8/7/2017 15:25,435.653,435.008,433.885,433.548,432.698,431.791,431.1,430.194,429.272
8/7/2017 15:30,435.655,435.01,433.888,433.546,432.698,431.792,431.1,430.198,429.272
8/7/2017 15:35,435.654,435.01,433.889,433.548,432.696,431.792,431.099,430.195,429.272
8/7/2017 15:40,435.655,435.008,433.892,433.547,432.698,431.792,431.099,430.196,429.27
8/7/2017 15:45,435.655,435.008,433.889,433.548,432.698,431.795,431.1,430.198,429.271
8/7/2017 15:50,435.658,435.009,433.889,433.545,432.695,431.794,431.099,430.197,429.27
8/7/2017 15:55,435.656,435.012,433.889,433.544,432.697,431.793,431.099,430.195,429.269
8/7/2017 16:00,435.655,435.01,433.893,433.547,432.696,431.793,431.102,430.195,429.273
8/7/2017 16:05,435.656,435.012,433.889,433.546,432.693,431.789,431.099,430.194,429.268
8/7/2017 16:10,435.654,435.013,433.888,433.543,432.696,431.789,431.101,430.195,429.272
8/7/2017 16:15,435.655,435.011,433.892,433.544,432.696,431.79,431.101,430.192,429.269
8/7/2017 16:20,435.656,435.011,433.888,433.541,432.692,431.791,431.101,430.195,429.271
8/7/2017 16:25,435.654,435.011,433.891,433.544,432.693,431.786,431.099,430.194,429.272
8/7/2017 16:30,435.649,435.005,433.889,433.543,432.694,431.788,431.098,430.196,429.268
8/7/2017 16:35,435.65,435.007,433.889,433.543,432.693,431.789,431.097,430.196,429.269
8/7/2017 16:40,435.651,435.006,433.887,433.54,432.692,431.789,431.101,430.192,429.269
8/7/2017 16:45,435.65,435.006,433.883,433.543,432.692,431.789,431.1,430.195,429.269
8/7/2017 16:50,435.65,435.006,433.884,433.539,432.688,431.791,431.098,430.196,429.27
8/7/2017 16:55,435.646,434.998,433.883,433.54,432.69,431.79,431.097,430.193,429.267
8/7/2017 17:00,435.647,434.999,433.885,433.542,432.687,431.789,431.095,430.197,429.267
8/7/2017 17:05,435.643,434.999,433.884,433.535,432.69,431.789,431.098,430.194,429.266
8/7/2017 17:10,435.641,434.998,433.882,433.532,432.688,431.786,431.097,430.195,429.264
8/7/2017 17:15,435.643,435,433.881,433.538,432.69,431.788,431.098,430.193,429.265
8/7/2017 17:20,435.644,435.002,433.883,433.538,432.689,431.787,431.098,430.191,429.266
8/7/2017 17:25,435.645,435.005,433.884,433.541,432.69,431.784,431.1,430.192,429.265
8/7/2017 17:30,435.645,435.004,433.882,433.539,432.69,431.784,431.098,430.191,429.262
8/7/2017 17:35,435.649,435.003,433.884,433.541,432.692,431.787,431.097,430.19,429.263
8/7/2017 17:40,435.647,435.001,433.88,433.541,432.691,431.79,431.098,430.191,429.265
8/7/2017 17:45,435.646,434.999,433.881,433.539,432.688,431.785,431.098,430.191,429.267
8/7/2017 17:50,435.644,435.001,433.885,433.538,432.69,431.787,431.098,430.192,429.268
8/7/2017 17:55,435.644,435.002,433.886,433.538,432.69,431.788,431.095,430.194,429.267
8/7/2017 18:00,435.644,435.002,433.884,433.538,432.688,431.788,431.095,430.19,429.264
8/7/2017 18:05,435.643,435.003,433.882,433.538,432.686,431.785,431.093,430.189,429.263
8/7/2017 18:10,435.646,434.999,433.88,433.534,432.686,431.786,431.094,430.19,429.262
8/7/2017 18:15,435.643,434.999,433.884,433.537,432.689,431.785,431.094,430.189,429.266
8/7/2017 18:20,435.643,435.002,433.881,433.536,432.687,431.783,431.095,430.188,429.265
8/7/2017 18:25,435.648,435.004,433.881,433.534,432.686,431.784,431.095,430.191,429.263
8/7/2017 18:30,435.645,435.003,433.881,433.535,432.687,431.785,431.095,430.187,429.264
8/7/2017 18:35,435.644,435,433.883,433.535,432.687,431.787,431.096,430.192,429.264
8/7/2017 18:40,435.643,435,433.882,433.535,432.688,431.786,431.095,430.189,429.265
8/7/2017 18:45,435.644,434.995,433.881,433.534,432.686,431.788,431.095,430.19,429.264
8/7/2017 18:50,435.642,434.997,433.88,433.532,432.685,431.783,431.096,430.19,429.262
8/7/2017 18:55,435.643,434.998,433.876,433.532,432.684,431.784,431.095,430.19,429.261
8/7/2017 19:00,435.642,434.997,433.88,433.531,432.686,431.786,431.095,430.189,429.262
8/7/2017 19:05,435.64,434.997,433.878,433.53,432.685,431.783,431.092,430.186,429.259
8/7/2017 19:10,435.64,434.996,433.877,433.532,432.683,431.782,431.093,430.19,429.26
8/7/2017 19:15,435.64,434.997,433.877,433.532,432.681,431.784,431.093,430.188,429.259
8/7/2017 19:20,435.64,434.999,433.877,433.531,432.684,431.782,431.094,430.187,429.26
8/7/2017 19:25,435.638,434.998,433.877,433.534,432.683,431.783,431.092,430.189,429.258
8/7/2017 19:30,435.638,434.996,433.876,433.531,432.682,431.782,431.093,430.19,429.258
8/7/2017 19:35,435.642,434.998,433.874,433.528,432.681,431.783,431.091,430.187,429.258
8/7/2017 19:40,435.641,434.999,433.876,433.528,432.679,431.783,431.09,430.19,429.26
8/7/2017 19:45,435.639,434.997,433.875,433.529,432.682,431.781,431.091,430.191,429.261
8/7/2017 19:50,435.638,434.998,433.876,433.531,432.68,431.784,431.092,430.19,429.257
8/7/2017 19:55,435.633,434.997,433.876,433.531,432.681,431.781,431.09,430.188,429.257
8/7/2017 20:00,435.636,434.994,433.871,433.529,432.683,431.781,431.09,430.187,429.258
8/7/2017 20:05,435.638,434.996,433.871,433.527,432.679,431.784,431.092,430.183,429.26
8/7/2017 20:10,435.638,434.995,433.871,433.526,432.68,431.78,431.09,430.185,429.257
8/7/2017 20:15,435.633,434.994,433.871,433.526,432.679,431.783,431.09,430.19,429.257
8/7/2017 20:20,435.637,434.994,433.872,433.525,432.681,431.78,431.089,430.187,429.258
8/7/2017 20:25,435.64,434.994,433.872,433.528,432.678,431.778,431.087,430.186,429.257
8/7/2017 20:30,435.637,434.988,433.873,433.528,432.677,431.777,431.087,430.187,429.256
8/7/2017 20:35,435.637,434.989,433.867,433.526,432.675,431.779,431.087,430.185,429.252
8/7/2017 20:40,435.64,434.991,433.869,433.526,432.677,431.783,431.088,430.184,429.257
8/7/2017 20:45,435.641,434.992,433.872,433.527,432.677,431.78,431.089,430.181,429.256
8/7/2017 20:50,435.638,434.99,433.871,433.526,432.675,431.779,431.088,430.183,429.256
8/7/2017 20:55,435.64,434.996,433.87,433.526,432.675,431.78,431.087,430.182,429.254
8/7/2017 21:00,435.643,434.996,433.869,433.526,432.675,431.779,431.086,430.182,429.254
8/7/2017 21:05,435.642,434.995,433.868,433.524,432.674,431.779,431.086,430.184,429.253
8/7/2017 21:10,435.642,434.996,433.868,433.523,432.674,431.781,431.087,430.181,429.254
8/7/2017 21:15,435.641,434.992,433.868,433.526,432.674,431.776,431.086,430.181,429.252
8/7/2017 21:20,435.646,434.993,433.866,433.525,432.673,431.778,431.083,430.181,429.252
8/7/2017 21:25,435.641,434.994,433.868,433.523,432.673,431.777,431.085,430.181,429.254
8/7/2017 21:30,435.641,434.995,433.872,433.528,432.675,431.777,431.084,430.181,429.256
8/7/2017 21:35,435.641,434.994,433.874,433.529,432.675,431.776,431.086,430.181,429.259
8/7/2017 21:40,435.642,434.993,433.871,433.528,432.675,431.777,431.085,430.187,429.256
8/7/2017 21:45,435.639,434.993,433.87,433.527,432.674,431.778,431.083,430.188,429.252
8/7/2017 21:50,435.643,434.995,433.866,433.52,432.673,431.778,431.084,430.182,429.252
8/7/2017 21:55,435.645,434.994,433.87,433.524,432.674,431.774,431.083,430.179,429.255
8/7/2017 22:00,435.646,434.997,433.87,433.524,432.671,431.771,431.082,430.18,429.252
8/7/2017 22:05,435.645,434.994,433.868,433.522,432.673,431.777,431.084,430.179,429.253
8/7/2017 22:10,435.644,434.995,433.866,433.525,432.674,431.774,431.082,430.178,429.252
8/7/2017 22:15,435.645,434.995,433.866,433.523,432.674,431.775,431.083,430.18,429.252
8/7/2017 22:20,435.645,434.995,433.863,433.521,432.668,431.775,431.083,430.178,429.253
8/7/2017 22:25,435.647,434.995,433.867,433.523,432.67,431.774,431.083,430.178,429.254
8/7/2017 22:30,435.644,434.995,433.868,433.523,432.67,431.773,431.082,430.18,429.254
8/7/2017 22:35,435.646,434.995,433.867,433.52,432.669,431.772,431.081,430.18,429.255
8/7/2017 22:40,435.646,434.997,433.867,433.519,432.668,431.771,431.08,430.18,429.253
8/7/2017 22:45,435.645,434.996,433.866,433.522,432.668,431.775,431.081,430.181,429.253
8/7/2017 22:50,435.643,434.993,433.866,433.523,432.67,431.774,431.08,430.181,429.254
8/7/2017 22:55,435.644,434.996,433.864,433.521,432.667,431.772,431.08,430.18,429.254
