"","new_time","2091437","2093013","2024014","2093007"
"2172",2019-08-05 01:45:00,213.0809969776,213.0441805272,213.084211456,213.1471002984
"2173",2019-08-05 02:00:00,213.0781295412,213.0403341596,213.0831713416,213.1467637908
"2174",2019-08-05 02:15:00,213.0772831736,213.0392940452,213.082834834,213.1448242996
"2175",2019-08-05 02:30:00,213.0762430592,213.0419575376,213.0838953428,213.1475591724
"2176",2019-08-05 02:45:00,213.0729065516,213.0430180464,213.0836302156,213.1421832248
"2177",2019-08-05 03:00:00,213.0739670604,213.0427529192,213.078254268,213.1460907756
"2178",2019-08-05 03:15:00,213.0707019332,213.0373769716,213.0821618188,213.1432845224
"2179",2019-08-05 03:30:00,213.0683259856,213.0412845224,213.0823555656,213.1418773088
"2180",2019-08-05 03:45:00,213.0722335364,213.0414782692,213.083948352,213.144122716
"2181",2019-08-05 04:00:00,213.0724272832,213.0370710556,213.0771937592,213.1383572516
"2182",2019-08-05 04:15:00,213.0710200696,213.0393164628,213.0804282948,213.1381533076
