"","new_time","2043737","2075559","2075568","2024021","2093013","2093018","2093009"
"256",2018-08-07 14:15:00,10.223,10.761,10.746,10.398,NA,NA,NA
"257",2018-08-07 14:20:00,10.22,10.761,10.743,10.392,NA,NA,NA
"258",2018-08-07 14:25:00,10.215,10.764,10.746,10.422,NA,NA,NA
"259",2018-08-07 14:30:00,10.215,10.758,10.743,10.422,NA,NA,NA
"260",2018-08-07 14:35:00,10.217,10.755,10.74,10.392,NA,NA,NA
"261",2018-08-07 14:40:00,10.218,10.758,10.74,10.404,NA,NA,NA
"262",2018-08-07 14:45:00,10.217,10.761,10.746,10.41,NA,NA,NA
"263",2018-08-07 14:50:00,10.217,10.755,10.746,10.401,NA,NA,NA
"264",2018-08-07 14:55:00,10.217,10.758,10.743,10.416,NA,NA,NA
"265",2018-08-07 15:00:00,10.217,10.761,10.743,10.422,NA,NA,NA
"266",2018-08-07 15:05:00,10.221,10.764,10.743,10.422,NA,NA,NA
"267",2018-08-07 15:10:00,10.218,10.758,10.749,10.413,NA,NA,NA
"268",2018-08-07 15:15:00,10.217,10.764,10.746,10.386,NA,NA,NA
"269",2018-08-07 15:20:00,10.22,10.764,10.746,10.413,NA,NA,NA
"270",2018-08-07 15:25:00,10.221,10.761,10.743,10.425,NA,NA,NA
"271",2018-08-07 15:30:00,10.221,10.764,10.746,10.437,NA,NA,NA
"272",2018-08-07 15:35:00,10.223,10.764,10.746,10.419,NA,NA,NA
"273",2018-08-07 15:40:00,10.217,10.761,10.746,10.416,NA,NA,NA
"274",2018-08-07 15:45:00,10.224,10.767,10.749,10.425,NA,NA,NA
"275",2018-08-07 15:50:00,10.223,10.761,10.752,10.431,NA,NA,NA
"276",2018-08-07 15:55:00,10.223,10.77,10.746,10.395,NA,NA,NA
"277",2018-08-07 16:00:00,10.221,10.767,10.749,10.416,NA,NA,NA
"278",2018-08-07 16:05:00,10.221,10.764,10.749,10.419,NA,NA,NA
"279",2018-08-07 16:10:00,10.218,10.764,10.746,10.41,NA,NA,NA
"280",2018-08-07 16:15:00,10.221,10.761,10.746,10.398,NA,NA,NA
"281",2018-08-07 16:20:00,10.221,10.764,10.743,10.413,NA,NA,NA
"282",2018-08-07 16:25:00,10.218,10.764,10.743,10.413,NA,NA,NA
"283",2018-08-07 16:30:00,10.224,10.761,10.746,10.416,NA,NA,NA
"284",2018-08-07 16:35:00,10.22,10.764,10.74,10.392,NA,NA,NA
"285",2018-08-07 16:40:00,10.22,10.761,10.743,10.422,NA,NA,NA
"286",2018-08-07 16:45:00,10.224,10.758,10.743,10.425,NA,NA,NA
"287",2018-08-07 16:50:00,10.223,10.761,10.746,10.407,NA,NA,NA
"288",2018-08-07 16:55:00,10.215,10.764,10.743,10.392,NA,NA,NA
"289",2018-08-07 17:00:00,10.217,10.761,10.74,10.401,NA,NA,NA
"290",2018-08-07 17:05:00,10.22,10.755,10.74,10.41,NA,NA,NA
"291",2018-08-07 17:10:00,10.22,10.755,10.74,10.44,NA,NA,NA
"292",2018-08-07 17:15:00,10.217,10.764,10.74,10.404,NA,NA,NA
"293",2018-08-07 17:20:00,10.221,10.758,10.743,10.431,NA,NA,NA
"294",2018-08-07 17:25:00,10.221,10.758,10.743,10.398,NA,NA,NA
"295",2018-08-07 17:30:00,10.217,10.761,10.743,10.422,NA,NA,NA
"296",2018-08-07 17:35:00,10.223,10.764,10.746,10.404,NA,NA,NA
"297",2018-08-07 17:40:00,10.224,10.761,10.743,10.434,NA,NA,NA
"298",2018-08-07 17:45:00,10.221,10.758,10.743,10.407,NA,NA,NA
"299",2018-08-07 17:50:00,10.22,10.761,10.743,10.41,NA,NA,NA
"300",2018-08-07 17:55:00,10.223,10.761,10.749,10.425,NA,NA,NA
"301",2018-08-07 18:00:00,10.22,10.764,10.743,10.434,NA,NA,NA
"302",2018-08-07 18:05:00,10.223,10.764,10.746,10.443,NA,NA,NA
"303",2018-08-07 18:10:00,10.221,10.761,10.749,10.419,NA,NA,NA
"304",2018-08-07 18:15:00,10.224,10.767,10.749,10.425,NA,NA,NA
"305",2018-08-07 18:20:00,10.223,10.767,10.752,10.431,NA,NA,NA
"306",2018-08-07 18:25:00,10.226,10.767,10.749,10.428,NA,NA,NA
"307",2018-08-07 18:30:00,10.224,10.764,10.752,10.434,NA,NA,NA
"308",2018-08-07 18:35:00,10.221,10.77,10.749,10.428,NA,NA,NA
"309",2018-08-07 18:40:00,10.22,10.764,10.749,10.395,NA,NA,NA
"310",2018-08-07 18:45:00,10.223,10.761,10.746,10.398,NA,NA,NA
"311",2018-08-07 18:50:00,10.221,10.767,10.749,10.413,NA,NA,NA
"312",2018-08-07 18:55:00,10.221,10.767,10.749,10.434,NA,NA,NA
"313",2018-08-07 19:00:00,10.224,10.764,10.743,10.437,NA,NA,NA
"314",2018-08-07 19:05:00,10.221,10.761,10.746,10.419,NA,NA,NA
"315",2018-08-07 19:10:00,10.224,10.767,10.749,10.404,NA,NA,NA
"316",2018-08-07 19:15:00,10.224,10.764,10.746,10.383,NA,NA,NA
"317",2018-08-07 19:20:00,10.227,10.767,10.752,10.419,NA,NA,NA
"318",2018-08-07 19:25:00,10.223,10.77,10.752,10.425,NA,NA,NA
"319",2018-08-07 19:30:00,10.224,10.77,10.749,10.428,NA,NA,NA
"320",2018-08-07 19:35:00,10.218,10.764,10.752,10.41,NA,NA,NA
"321",2018-08-07 19:40:00,10.223,10.77,10.749,10.419,NA,NA,NA
"322",2018-08-07 19:45:00,10.227,10.764,10.752,10.44,NA,NA,NA
"323",2018-08-07 19:50:00,10.23,10.767,10.749,10.443,NA,NA,NA
"324",2018-08-07 19:55:00,10.226,10.767,10.755,10.416,NA,NA,NA
"325",2018-08-07 20:00:00,10.235,10.773,10.755,10.422,NA,NA,NA
"326",2018-08-07 20:05:00,10.229,10.773,10.758,10.407,NA,NA,NA
"327",2018-08-07 20:10:00,10.23,10.776,10.755,10.401,NA,NA,NA
"328",2018-08-07 20:15:00,10.232,10.77,10.758,10.437,NA,NA,NA
"329",2018-08-07 20:20:00,10.227,10.773,10.755,10.431,NA,NA,NA
"330",2018-08-07 20:25:00,10.229,10.77,10.755,10.425,NA,NA,NA
"331",2018-08-07 20:30:00,10.23,10.77,10.752,10.437,NA,NA,NA
"332",2018-08-07 20:35:00,10.232,10.773,10.755,10.407,NA,NA,NA
"333",2018-08-07 20:40:00,10.235,10.776,10.755,10.431,NA,NA,NA
"334",2018-08-07 20:45:00,10.236,10.773,10.758,10.473,NA,NA,NA
"335",2018-08-07 20:50:00,10.233,10.782,10.752,10.437,NA,NA,NA
"336",2018-08-07 20:55:00,10.232,10.77,10.758,10.425,NA,NA,NA
"337",2018-08-07 21:00:00,10.232,10.767,10.755,10.434,NA,NA,NA
"338",2018-08-07 21:05:00,10.232,10.767,10.749,10.428,NA,NA,NA
